Type,Front,Back,Tags
"Cloze","Trie with prefix count: {{c1::self.prefix_count = 0}} increment on insert path","","tries::code"
"Basic","How to implement autocomplete with Trie?","Find prefix node, DFS to collect all words below, sort by frequency","tries::concept"
"Cloze","Longest word that can be built: {{c1::DFS only through nodes where is_end is True}}","","tries::code"
"Basic","Longest Word in Dictionary: Longest word buildable one char at a time. Approach?","Trie with DFS only through is_end nodes","tries::problem"
"Cloze","Replace words with root: {{c1::for each word, traverse trie, return root if found before word ends}}","","tries::code"
"Basic","Replace Words: Replace words with their shortest root. Approach?","Build trie of roots, for each word find shortest matching prefix","tries::problem"
"Cloze","Sum of prefix scores: {{c1::track count at each node during insert, sum counts along path during query}}","","tries::code"
"Basic","Sum of Prefix Scores: Sum of prefix matches for each word. Approach?","Trie with count at each node","tries::problem"
"Cloze","{{c1::Backtracking}} explores all possibilities by building candidates incrementally","","backtracking::concept"
"Cloze","Backtracking {{c1::abandons}} a path when it can't lead to valid solution","","backtracking::concept"
"Cloze","Backtracking uses {{c1::recursion}} with state modification and restoration","","backtracking::concept"
"Cloze","Key steps: {{c1::choose}}, {{c2::explore}}, {{c3::unchoose}}","","backtracking::concept"
"Cloze","Backtracking time is often {{c1::exponential}} - O(2^n) or O(n!)","","backtracking::complexity"
"Cloze","{{c1::Pruning}} eliminates branches that can't lead to valid solutions","","backtracking::concept"
"Cloze","Subsets problem has {{c1::2^n}} possible subsets","","backtracking::complexity"
"Cloze","Permutations problem has {{c1::n!}} possible permutations","","backtracking::complexity"
"Cloze","Combinations C(n,k) has {{c1::n!/(k!(n-k)!)}} combinations","","backtracking::complexity"
"Cloze","Copy list in Python: {{c1::path.copy()}} or {{c2::path[:]}} or {{c3::list(path)}}","","backtracking::python"
"Cloze","Append to result: {{c1::result.append(path.copy())}} not result.append(path)","","backtracking::python"
"Cloze","String concatenation alternative: {{c1::''.join(chars)}}","","backtracking::python"
"Cloze","Check if digit: {{c1::c.isdigit()}}","","backtracking::python"
"Cloze","Phone digits mapping: {{c1::mapping = {'2': 'abc', '3': 'def', '4': 'ghi', ...}}}","","backtracking::python"
"Basic","Problem asks for 'all subsets'. What approach?","Backtracking with include/exclude for each element","backtracking::pattern"
"Basic","Problem asks for 'all permutations'. What approach?","Backtracking with used array or swap method","backtracking::pattern"
"Basic","Problem asks for 'all combinations'. What approach?","Backtracking with start index to avoid duplicates","backtracking::pattern"
"Basic","Problem has 'constraints to satisfy' (N-Queens, Sudoku). What approach?","Backtracking with constraint checking before placement","backtracking::pattern"
"Basic","Problem asks for 'all paths in graph/tree'. What approach?","Backtracking tracking visited nodes","backtracking::pattern"
"Basic","Problem asks to 'partition string'. What approach?","Backtracking trying all split positions","backtracking::pattern"
"Basic","Problem has 'duplicates in input' and wants 'unique results'. What approach?","Sort input, skip consecutive duplicates at same level","backtracking::pattern"
"Basic","Problem asks for 'word search in board'. What approach?","Backtracking with visited marking","backtracking::pattern"
"Cloze","Subsets template: {{c1::def backtrack(start, path): result.append(path.copy()); for i in range(start, len(nums)): path.append(nums[i]); backtrack(i + 1, path); path.pop()}}","","backtracking::code"
"Cloze","Subsets II (with dups) - skip: {{c1::if i > start and nums[i] == nums[i-1]: continue}}","","backtracking::code"
"Cloze","Permutations with used array: {{c1::for i in range(len(nums)): if used[i]: continue; used[i] = True; path.append(nums[i]); backtrack(path); path.pop(); used[i] = False}}","","backtracking::code"
"Cloze","Permutations with swap: {{c1::def backtrack(start): if start == len(nums): result.append(nums.copy()); for i in range(start, len(nums)): nums[start], nums[i] = nums[i], nums[start]; backtrack(start + 1); nums[start], nums[i] = nums[i], nums[start]}}","","backtracking::code"
"Cloze","Permutations II (with dups) - skip: {{c1::if i > 0 and nums[i] == nums[i-1] and not used[i-1]: continue}}","","backtracking::code"
"Cloze","Combinations template: {{c1::def backtrack(start, path): if len(path) == k: result.append(path.copy()); return; for i in range(start, n + 1): path.append(i); backtrack(i + 1, path); path.pop()}}","","backtracking::code"
"Cloze","Combination Sum (reuse allowed): {{c1::for i in range(start, len(candidates)): if candidates[i] > remain: break; path.append(candidates[i]); backtrack(i, path, remain - candidates[i]); path.pop()}}","","backtracking::code"
"Cloze","Combination Sum II (no reuse): {{c1::backtrack(i + 1, ...)}} instead of backtrack(i, ...)","","backtracking::code"
"Cloze","Letter combinations of phone: {{c1::def backtrack(i, path): if i == len(digits): result.append(path); return; for c in mapping[digits[i]]: backtrack(i + 1, path + c)}}","","backtracking::code"
"Cloze","Word search in board - mark visited: {{c1::temp = board[r][c]; board[r][c] = '#'}}","","backtracking::code"
"Cloze","Word search - restore: {{c1::board[r][c] = temp}}","","backtracking::code"
"Cloze","N-Queens - check column: {{c1::col in cols}}","","backtracking::code"
"Cloze","N-Queens - check diagonal: {{c1::(row - col) in diag1}} and {{c2::(row + col) in diag2}}","","backtracking::code"
"Cloze","N-Queens - place queen: {{c1::cols.add(col); diag1.add(row - col); diag2.add(row + col); board[row][col] = 'Q'}}","","backtracking::code"
"Cloze","Palindrome partition - check palindrome: {{c1::s[start:end+1] == s[start:end+1][::-1]}}","","backtracking::code"
"Cloze","Palindrome partition template: {{c1::def backtrack(start, path): if start == len(s): result.append(path.copy()); return; for end in range(start, len(s)): if isPalindrome(start, end): path.append(s[start:end+1]); backtrack(end + 1, path); path.pop()}}","","backtracking::code"
"Basic","Subsets: Generate all subsets. Approach?","Backtracking: for each element, include or exclude","backtracking::problem"
"Basic","Subsets II: Subsets with duplicates in input. Approach?","Sort, skip consecutive duplicates at same level","backtracking::problem"
"Basic","Permutations: Generate all permutations. Approach?","Backtracking with used array or swap method","backtracking::problem"
"Basic","Permutations II: Permutations with duplicates. Approach?","Sort, skip if same as prev and prev not used","backtracking::problem"
"Basic","Combinations: Generate all k-combinations of 1..n. Approach?","Backtracking with start index, stop when size is k","backtracking::problem"
"Basic","Combination Sum: Find combinations that sum to target (reuse ok). Approach?","Backtracking allowing same index again","backtracking::problem"
"Basic","Combination Sum II: No reuse, with duplicates. Approach?","Backtracking with i+1, skip consecutive duplicates","backtracking::problem"
"Basic","Letter Combinations of Phone Number: All letter combos. Approach?","Backtracking through digits, try each mapped letter","backtracking::problem"
"Basic","Word Search: Find word in board. Approach?","Backtracking with 4-directional search, mark visited","backtracking::problem"
"Basic","N-Queens: Place n queens safely. Approach?","Backtracking row by row, track cols and diagonals","backtracking::problem"
"Basic","Palindrome Partitioning: All palindrome partitions. Approach?","Backtracking trying all cut positions, check palindrome","backtracking::problem"
"Basic","Time complexity of Subsets?","O(n * 2^n) - 2^n subsets, O(n) to copy each","backtracking::complexity"
"Basic","Time complexity of Permutations?","O(n * n!) - n! permutations, O(n) to copy each","backtracking::complexity"
"Basic","Time complexity of N-Queens?","O(n!) with pruning","backtracking::complexity"
"Basic","Time complexity of Word Search?","O(m * n * 4^L) where L is word length","backtracking::complexity"
"Basic","Space complexity of backtracking?","O(n) for recursion depth + O(result size)","backtracking::complexity"
"Basic","Why copy path before adding to result?","Path is modified during backtracking; without copy, all results would be same reference","backtracking::concept"
"Basic","Why sort before handling duplicates?","Brings duplicates together so we can skip consecutive same values","backtracking::concept"
"Basic","What's the difference between subsets and combinations?","Subsets: all sizes. Combinations: specific size k","backtracking::concept"
"Basic","Why use 'not used[i-1]' for permutation duplicates?","Ensures we only use duplicate after previous duplicate was used (ordering)","backtracking::concept"
"Cloze","Generate parentheses condition: {{c1::if open < n: backtrack(open + 1, close); if close < open: backtrack(open, close + 1)}}","","backtracking::code"
"Basic","Generate Parentheses: All valid n-pair parentheses. Approach?","Backtracking: add '(' if open < n, ')' if close < open","backtracking::problem"
"Cloze","Restore IP addresses: {{c1::for length in range(1, 4): segment = s[start:start+length]; if isValid(segment): backtrack(start + length, path + [segment])}}","","backtracking::code"
"Basic","Restore IP Addresses: All valid IP addresses from digits. Approach?","Backtracking trying 1-3 digit segments, validate 0-255","backtracking::problem"
"Cloze","A {{c1::heap}} is a complete binary tree with heap property","","heap::concept"
"Cloze","{{c1::Min heap}}: parent <= children","","heap::concept"
"Cloze","{{c1::Max heap}}: parent >= children","","heap::concept"
"Cloze","Heap {{c1::insert}} is O(log n)","","heap::complexity"
"Cloze","Heap {{c1::extract min/max}} is O(log n)","","heap::complexity"
"Cloze","Heap {{c1::peek}} min/max is O(1)","","heap::complexity"
"Cloze","{{c1::Heapify}} array is O(n)","","heap::complexity"
"Cloze","Heap is stored as {{c1::array}} with parent at i, children at 2i+1, 2i+2","","heap::concept"
"Cloze","Python heapq is a {{c1::min}} heap","","heap::concept"
"Cloze","For max heap in Python, use {{c1::negative values}}","","heap::concept"
"Cloze","Import heapq: {{c1::import heapq}}","","heap::python"
"Cloze","Push to heap: {{c1::heapq.heappush(heap, item)}}","","heap::python"
"Cloze","Pop from heap: {{c1::heapq.heappop(heap)}}","","heap::python"
"Cloze","Peek min: {{c1::heap[0]}}","","heap::python"
"Cloze","Heapify list: {{c1::heapq.heapify(lst)}}","","heap::python"
"Cloze","Push and pop: {{c1::heapq.heappushpop(heap, item)}}","","heap::python"
"Cloze","Get n smallest: {{c1::heapq.nsmallest(n, iterable)}}","","heap::python"
"Cloze","Get n largest: {{c1::heapq.nlargest(n, iterable)}}","","heap::python"
"Cloze","Max heap push: {{c1::heapq.heappush(heap, -val)}}","","heap::python"
"Cloze","Max heap pop: {{c1::-heapq.heappop(heap)}}","","heap::python"
"Cloze","Heap with tuple (priority, value): {{c1::heapq.heappush(heap, (priority, value))}}","","heap::python"
"Cloze","Heap with tie-breaker: {{c1::heapq.heappush(heap, (priority, counter, value))}}","","heap::python"
"Basic","Problem asks for 'k largest/smallest elements'. What structure?","Heap","heap::pattern"
"Basic","Problem asks for 'merge k sorted lists'. What approach?","Min heap of size k","heap::pattern"
"Basic","Problem needs 'continuous median'. What approach?","Two heaps: max heap for lower, min heap for upper","heap::pattern"
"Basic","Problem involves 'scheduling by priority'. What structure?","Priority queue (heap)","heap::pattern"
"Basic","Problem asks for 'top k frequent'. What approach?","Heap with (frequency, element) pairs","heap::pattern"
"Basic","Problem needs 'closest k points'. What approach?","Max heap of size k with distances","heap::pattern"
"Basic","Problem involves 'dijkstra's algorithm'. What structure?","Min heap for next minimum distance","heap::pattern"
"Basic","Problem asks to 'reorganize string' by frequency. What approach?","Max heap to greedily pick most frequent","heap::pattern"
"Cloze","Kth largest with min heap of size k: {{c1::if len(heap) < k: heappush(heap, num); elif num > heap[0]: heapreplace(heap, num)}}","","heap::code"
"Cloze","Kth largest - answer is: {{c1::heap[0]}}","","heap::code"
"Cloze","Top K frequent - push: {{c1::for num, freq in counter.items(): heappush(heap, (freq, num)); if len(heap) > k: heappop(heap)}}","","heap::code"
"Cloze","Last stone weight: {{c1::while len(heap) > 1: y = -heappop(heap); x = -heappop(heap); if y != x: heappush(heap, -(y-x))}}","","heap::code"
"Cloze","K closest points - distance: {{c1::dist = x*x + y*y}} (no need for sqrt)","","heap::code"
"Cloze","K closest with max heap: {{c1::heappush(heap, (-dist, point)); if len(heap) > k: heappop(heap)}}","","heap::code"
"Cloze","Merge k lists - init: {{c1::heap = [(head.val, i, head) for i, head in enumerate(lists) if head]}}","","heap::code"
"Cloze","Merge k lists - process: {{c1::val, i, node = heappop(heap); curr.next = node; if node.next: heappush(heap, (node.next.val, i, node.next))}}","","heap::code"
"Cloze","Find median - two heaps: {{c1::small = []}} (max heap), {{c2::large = []}} (min heap)","","heap::code"
"Cloze","Find median - add number: {{c1::heappush(small, -num); heappush(large, -heappop(small)); if len(large) > len(small): heappush(small, -heappop(large))}}","","heap::code"
"Cloze","Find median - get median: {{c1::if len(small) > len(large): return -small[0]; return (-small[0] + large[0]) / 2}}","","heap::code"
"Cloze","Task scheduler - count remaining: {{c1::heappush(heap, -count) for count in counter.values()}}","","heap::code"
"Cloze","Task scheduler - cooldown queue: {{c1::queue.append((-count + 1, time + n))}}","","heap::code"
"Cloze","Reorganize string - pick most frequent: {{c1::count, char = heappop(heap); result.append(char); if prev_count < 0: heappush(heap, (prev_count, prev_char)); prev_count, prev_char = count + 1, char}}","","heap::code"
"Basic","Kth Largest Element: Find kth largest. Approach?","Min heap of size k, answer is heap[0]","heap::problem"
"Basic","Top K Frequent Elements: Find k most frequent. Approach?","Min heap of size k with (freq, elem) pairs","heap::problem"
"Basic","Last Stone Weight: Smash stones, return last. Approach?","Max heap, smash two heaviest until one or none left","heap::problem"
"Basic","K Closest Points: Find k closest to origin. Approach?","Max heap of size k with negative distances","heap::problem"
"Basic","Merge K Sorted Lists: Merge k lists. Approach?","Min heap of k heads, pop min and push its next","heap::problem"
"Basic","Find Median from Data Stream: Continuous median. Approach?","Two heaps: max heap for lower half, min heap for upper","heap::problem"
"Basic","Task Scheduler: Min intervals to complete tasks. Approach?","Max heap + queue for cooldown tracking","heap::problem"
"Basic","Reorganize String: No adjacent same chars. Approach?","Max heap, always pick most frequent not same as last","heap::problem"
"Basic","Time complexity of Kth Largest with heap?","O(n log k)","heap::complexity"
"Basic","Space complexity of Kth Largest with heap?","O(k)","heap::complexity"
"Basic","Time complexity of Merge K Sorted Lists?","O(n log k) where n is total nodes","heap::complexity"
"Basic","Time complexity of Find Median?","O(log n) per addNum, O(1) for findMedian","heap::complexity"
"Basic","Time complexity of Task Scheduler?","O(n log 26) = O(n) where n is total tasks","heap::complexity"
"Basic","Why use min heap of size k for kth largest?","Heap root is the kth largest; smaller elements are rejected","heap::concept"
"Basic","Why use max heap for lower half in median finding?","Quick access to max of lower half (closest to median)","heap::concept"
"Basic","Why include index in merge k lists heap?","Tie-breaker when values are equal (Python requires comparable elements)","heap::concept"
"Basic","Why not use sqrt for K closest points?","Comparing d² gives same order as d, avoiding sqrt is faster","heap::concept"
"Cloze","IPO problem - max heap for profits: {{c1::available projects by profit, pick max profit first}}","","heap::code"
"Basic","IPO: Maximize capital with k projects and capital constraint. Approach?","Min heap for capitals, max heap for available profits","heap::problem"
"Cloze","Smallest range covering k lists: {{c1::min heap of current elements, track max seen}}","","heap::code"
"Basic","Smallest Range Covering Elements from K Lists: Approach?","Min heap tracking one element from each list, slide window","heap::problem"
"Cloze","Ugly number - push multiples: {{c1::for factor in [2, 3, 5]: if num * factor not in seen: heappush(heap, num * factor)}}","","heap::code"
"Basic","Ugly Number II: Nth number with only 2,3,5 as factors. Approach?","Min heap, pop min and push its multiples","heap::problem"
"Cloze","A {{c1::graph}} consists of vertices (nodes) and edges","","graphs::concept"
"Cloze","{{c1::Directed}} graph has edges with direction","","graphs::concept"
"Cloze","{{c1::Undirected}} graph has bidirectional edges","","graphs::concept"
"Cloze","{{c1::Weighted}} graph has edges with costs/weights","","graphs::concept"
"Cloze","{{c1::Adjacency list}} stores neighbors for each vertex","","graphs::concept"
"Cloze","{{c1::Adjacency matrix}} uses 2D array for edge existence","","graphs::concept"
"Cloze","Adjacency list space is {{c1::O(V + E)}}","","graphs::complexity"
"Cloze","Adjacency matrix space is {{c1::O(V²)}}","","graphs::complexity"
"Cloze","{{c1::BFS}} explores level by level using queue","","graphs::concept"
"Cloze","{{c1::DFS}} explores depth first using recursion or stack","","graphs::concept"
"Cloze","BFS time complexity is {{c1::O(V + E)}}","","graphs::complexity"
"Cloze","DFS time complexity is {{c1::O(V + E)}}","","graphs::complexity"
"Cloze","A {{c1::cycle}} is a path that starts and ends at same vertex","","graphs::concept"
"Cloze","{{c1::Connected component}} is a maximal set of connected vertices","","graphs::concept"
"Cloze","A {{c1::DAG}} is a directed acyclic graph","","graphs::concept"
"Cloze","Build adjacency list: {{c1::graph = defaultdict(list); for u, v in edges: graph[u].append(v)}}","","graphs::python"
"Cloze","Undirected edge in adj list: {{c1::graph[u].append(v); graph[v].append(u)}}","","graphs::python"
"Cloze","BFS with deque: {{c1::queue = deque([start]); visited = {start}}}","","graphs::python"
"Cloze","BFS process: {{c1::while queue: node = queue.popleft(); for neighbor in graph[node]: if neighbor not in visited: visited.add(neighbor); queue.append(neighbor)}}","","graphs::python"
"Cloze","DFS with visited set: {{c1::def dfs(node): if node in visited: return; visited.add(node); for neighbor in graph[node]: dfs(neighbor)}}","","graphs::python"
"Cloze","Grid directions: {{c1::directions = [(0, 1), (0, -1), (1, 0), (-1, 0)]}}","","graphs::python"
"Cloze","Check grid bounds: {{c1::0 <= r < rows and 0 <= c < cols}}","","graphs::python"
"Basic","Problem asks for 'shortest path unweighted'. What approach?","BFS","graphs::pattern"
"Basic","Problem asks for 'connected components'. What approach?","DFS or BFS from unvisited nodes, count components","graphs::pattern"
"Basic","Problem asks to 'detect cycle in undirected graph'. What approach?","DFS with parent tracking, or Union-Find","graphs::pattern"
"Basic","Problem asks to 'detect cycle in directed graph'. What approach?","DFS with recursion stack (white/gray/black)","graphs::pattern"
"Basic","Problem involves 'grid traversal'. What approach?","BFS or DFS treating cells as nodes","graphs::pattern"
"Basic","Problem asks for 'topological sort'. What approach?","DFS postorder reverse, or Kahn's with indegree","graphs::pattern"
"Basic","Problem asks if graph is 'bipartite'. What approach?","BFS/DFS with 2-coloring","graphs::pattern"
"Basic","Problem asks for 'all paths from source to target'. What approach?","DFS/backtracking collecting paths","graphs::pattern"
"Basic","Problem involves 'clone graph'. What approach?","DFS/BFS with hashmap old→new","graphs::pattern"
"Cloze","Number of islands - BFS: {{c1::def bfs(r, c): queue = deque([(r, c)]); grid[r][c] = '0'; while queue: r, c = queue.popleft(); for dr, dc in directions: nr, nc = r + dr, c + dc; if valid and grid[nr][nc] == '1': grid[nr][nc] = '0'; queue.append((nr, nc))}}","","graphs::code"
"Cloze","Number of islands - count: {{c1::count = 0; for r in range(rows): for c in range(cols): if grid[r][c] == '1': bfs(r, c); count += 1}}","","graphs::code"
"Cloze","Clone graph - DFS: {{c1::def clone(node): if node in visited: return visited[node]; copy = Node(node.val); visited[node] = copy; for neighbor in node.neighbors: copy.neighbors.append(clone(neighbor)); return copy}}","","graphs::code"
"Cloze","Max area of island: {{c1::def dfs(r, c): if invalid or grid[r][c] != 1: return 0; grid[r][c] = 0; return 1 + sum(dfs(r+dr, c+dc) for dr, dc in directions)}}","","graphs::code"
"Cloze","Pacific Atlantic - start from edges: {{c1::for r in range(rows): dfs(r, 0, pacific); dfs(r, cols-1, atlantic)}}","","graphs::code"
"Cloze","Surrounded regions - mark border O's: {{c1::for edge cells: if board[r][c] == 'O': dfs(r, c) marking as 'T'}}","","graphs::code"
"Cloze","Rotting oranges - multi-source BFS: {{c1::queue = deque([(r, c, 0) for all rotten])}}","","graphs::code"
"Cloze","Rotting oranges - time: {{c1::max minutes when last fresh becomes rotten}}","","graphs::code"
"Cloze","Course schedule - cycle detection: {{c1::visiting = set(); visited = set(); def dfs(course): if course in visiting: return False; if course in visited: return True}}","","graphs::code"
"Cloze","Course schedule - mark states: {{c1::visiting.add(course); for prereq in graph[course]: if not dfs(prereq): return False; visiting.remove(course); visited.add(course); return True}}","","graphs::code"
"Cloze","Topological sort with DFS: {{c1::def dfs(node): visited.add(node); for neighbor in graph[node]: if neighbor not in visited: dfs(neighbor); result.append(node); return result[::-1]}}","","graphs::code"
"Cloze","Kahn's algorithm - indegree: {{c1::indegree = [0] * n; for u, v in edges: indegree[v] += 1; queue = deque([i for i in range(n) if indegree[i] == 0])}}","","graphs::code"
"Cloze","Kahn's - process: {{c1::while queue: node = queue.popleft(); result.append(node); for neighbor in graph[node]: indegree[neighbor] -= 1; if indegree[neighbor] == 0: queue.append(neighbor)}}","","graphs::code"
"Cloze","Bipartite check - color: {{c1::color[node] = 1 - color[parent]}} and check conflict","","graphs::code"
"Cloze","Word ladder - BFS: {{c1::for each position, try all 26 letters as transformation}}","","graphs::code"
"Basic","Number of Islands: Count islands in grid. Approach?","BFS/DFS from each '1', mark visited by setting to '0'","graphs::problem"
"Basic","Clone Graph: Deep copy graph. Approach?","DFS/BFS with hashmap mapping old→new nodes","graphs::problem"
"Basic","Max Area of Island: Largest island area. Approach?","DFS/BFS counting cells, track maximum","graphs::problem"
"Basic","Pacific Atlantic Water Flow: Cells reaching both oceans. Approach?","BFS/DFS from ocean edges, find intersection","graphs::problem"
"Basic","Surrounded Regions: Capture surrounded O's. Approach?","DFS from border O's, mark safe, flip remaining O's","graphs::problem"
"Basic","Rotting Oranges: Time for all oranges to rot. Approach?","Multi-source BFS from all rotten, track time","graphs::problem"
"Basic","Course Schedule: Can finish all courses. Approach?","Cycle detection in directed graph using DFS","graphs::problem"
"Basic","Course Schedule II: Order to take courses. Approach?","Topological sort with DFS or Kahn's algorithm","graphs::problem"
"Basic","Graph Valid Tree: Check if edges form valid tree. Approach?","n-1 edges, all connected, no cycles","graphs::problem"
"Basic","Word Ladder: Shortest transformation sequence. Approach?","BFS, each word is node, edges are one-letter changes","graphs::problem"
"Basic","Time complexity of Number of Islands?","O(m * n)","graphs::complexity"
"Basic","Time complexity of Course Schedule?","O(V + E)","graphs::complexity"
"Basic","Time complexity of Word Ladder?","O(n * m * 26) where n is words, m is word length","graphs::complexity"
"Basic","Space complexity of BFS on grid?","O(min(m, n)) for queue in worst case","graphs::complexity"
"Basic","Space complexity of DFS on grid?","O(m * n) for recursion stack in worst case","graphs::complexity"
"Basic","When to use BFS vs DFS for graphs?","BFS: shortest path, level order. DFS: cycle detection, topological sort","graphs::concept"
"Basic","What defines a valid tree?","Connected, n-1 edges, no cycles","graphs::concept"
"Basic","What's the difference between visited and visiting in cycle detection?","Visiting: currently in recursion stack. Visited: fully processed","graphs::concept"
"Basic","Why does Kahn's algorithm work for topological sort?","Processes nodes with no incoming edges first, simulates dependencies","graphs::concept"
"Cloze","Redundant connection - find cycle edge: {{c1::Union-Find, return edge that creates cycle}}","","graphs::code"
"Basic","Redundant Connection: Find edge causing cycle. Approach?","Union-Find, return edge where union fails","graphs::problem"
"Cloze","Accounts merge - union by email: {{c1::email_to_id mapping, union accounts sharing email}}","","graphs::code"
"Basic","Accounts Merge: Merge accounts by common emails. Approach?","Union-Find on email addresses","graphs::problem"
"Cloze","{{c1::Dynamic programming}} solves problems by combining solutions to subproblems","","dp_1d::concept"
"Cloze","DP requires {{c1::optimal substructure}} and {{c2::overlapping subproblems}}","","dp_1d::concept"
"Cloze","{{c1::Optimal substructure}}: optimal solution contains optimal solutions to subproblems","","dp_1d::concept"
"Cloze","{{c1::Overlapping subproblems}}: same subproblems solved multiple times","","dp_1d::concept"
"Cloze","{{c1::Top-down}} DP uses recursion with memoization","","dp_1d::concept"
"Cloze","{{c1::Bottom-up}} DP uses iteration filling table","","dp_1d::concept"
"Cloze","{{c1::State}} in DP represents the subproblem being solved","","dp_1d::concept"
"Cloze","{{c1::Transition}} is the recurrence relation between states","","dp_1d::concept"
"Cloze","{{c1::Base case}} is the simplest subproblem with known answer","","dp_1d::concept"
"Cloze","DP with 1D state has {{c1::O(n)}} space typically","","dp_1d::complexity"
"Cloze","Import lru_cache: {{c1::from functools import lru_cache}}","","dp_1d::python"
"Cloze","Use memoization decorator: {{c1::@lru_cache(maxsize=None)}}","","dp_1d::python"
"Cloze","Clear lru_cache: {{c1::func.cache_clear()}}","","dp_1d::python"
"Cloze","Manual memoization: {{c1::memo = {}; if n in memo: return memo[n]; ... memo[n] = result; return result}}","","dp_1d::python"
"Cloze","Initialize DP array: {{c1::dp = [0] * (n + 1)}}","","dp_1d::python"
"Cloze","Initialize with infinity: {{c1::dp = [float('inf')] * (n + 1)}}","","dp_1d::python"
"Basic","Problem asks for 'number of ways'. What approach?","DP with counting transitions","dp_1d::pattern"
"Basic","Problem asks for 'minimum/maximum'. What approach?","DP with min/max transitions","dp_1d::pattern"
"Basic","Problem structure is 'make decisions at each step'. What approach?","DP with state for each position","dp_1d::pattern"
"Basic","Problem says 'reach end with constraints'. What approach?","DP tracking state at each position","dp_1d::pattern"
"Basic","Problem has 'Fibonacci-like' structure. What approach?","DP with dp[i] = dp[i-1] + dp[i-2]","dp_1d::pattern"
"Basic","Problem asks 'can it be done'. What approach?","DP with boolean states","dp_1d::pattern"
"Basic","How to identify DP state?","What information is needed to make the next decision?","dp_1d::pattern"
"Basic","How to identify DP transition?","How does current state relate to previous states?","dp_1d::pattern"
"Cloze","Climbing stairs: {{c1::dp[i] = dp[i-1] + dp[i-2]}}","","dp_1d::code"
"Cloze","Climbing stairs base: {{c1::dp[0] = 1; dp[1] = 1}}","","dp_1d::code"
"Cloze","Climbing stairs space optimized: {{c1::prev, curr = 1, 1; for i in range(2, n+1): prev, curr = curr, prev + curr}}","","dp_1d::code"
"Cloze","House robber: {{c1::dp[i] = max(dp[i-1], dp[i-2] + nums[i])}}","","dp_1d::code"
"Cloze","House robber meaning: {{c1::max of skip current (dp[i-1]) or rob current (dp[i-2] + nums[i])}}","","dp_1d::code"
"Cloze","House robber II (circular): {{c1::max(rob(nums[:-1]), rob(nums[1:]))}}","","dp_1d::code"
"Cloze","Coin change: {{c1::dp[amount] = min(dp[amount], dp[amount - coin] + 1)}}","","dp_1d::code"
"Cloze","Coin change base: {{c1::dp[0] = 0; dp[1..amount] = infinity}}","","dp_1d::code"
"Cloze","Coin change - no solution: {{c1::return dp[amount] if dp[amount] != float('inf') else -1}}","","dp_1d::code"
"Cloze","Longest increasing subsequence: {{c1::dp[i] = max(dp[j] + 1 for j < i if nums[j] < nums[i])}}","","dp_1d::code"
"Cloze","LIS with binary search: {{c1::for num in nums: pos = bisect_left(tails, num); if pos == len(tails): tails.append(num); else: tails[pos] = num}}","","dp_1d::code"
"Cloze","Word break: {{c1::dp[i] = any(dp[j] and s[j:i] in wordSet for j in range(i))}}","","dp_1d::code"
"Cloze","Maximum subarray (Kadane): {{c1::curr_sum = max(num, curr_sum + num); max_sum = max(max_sum, curr_sum)}}","","dp_1d::code"
"Cloze","Maximum product subarray: {{c1::max_prod = min_prod = result = nums[0]; for num in nums[1:]: if num < 0: max_prod, min_prod = min_prod, max_prod; max_prod = max(num, max_prod * num); min_prod = min(num, min_prod * num)}}","","dp_1d::code"
"Cloze","Decode ways: {{c1::if s[i] != '0': dp[i] += dp[i-1]; if 10 <= int(s[i-1:i+1]) <= 26: dp[i] += dp[i-2]}}","","dp_1d::code"
"Cloze","Partition equal subset sum: {{c1::dp[j] = dp[j] or dp[j - num]}} (process in reverse)","","dp_1d::code"
"Cloze","Perfect squares: {{c1::dp[n] = min(dp[n - i*i] + 1 for i where i*i <= n)}}","","dp_1d::code"
"Basic","Climbing Stairs: Ways to climb n stairs (1 or 2 steps). Approach?","DP: dp[i] = dp[i-1] + dp[i-2] (Fibonacci)","dp_1d::problem"
"Basic","House Robber: Max money without adjacent houses. Approach?","DP: dp[i] = max(skip, rob current + dp[i-2])","dp_1d::problem"
"Basic","House Robber II: Circular houses. Approach?","Max of robbing houses 0..n-2 or 1..n-1","dp_1d::problem"
"Basic","Coin Change: Min coins for amount. Approach?","DP: dp[amount] = min over all coins of dp[amount-coin] + 1","dp_1d::problem"
"Basic","Longest Increasing Subsequence: Length of LIS. Approach?","DP O(n²) or binary search O(n log n)","dp_1d::problem"
"Basic","Word Break: Can segment string into words. Approach?","DP: dp[i] = true if any valid split exists","dp_1d::problem"
"Basic","Maximum Subarray: Max sum contiguous subarray. Approach?","Kadane's: track current sum, reset if negative","dp_1d::problem"
"Basic","Maximum Product Subarray: Max product subarray. Approach?","Track both max and min (negative * negative)","dp_1d::problem"
"Basic","Decode Ways: Ways to decode digit string. Approach?","DP: check single digit (1-9) and double digit (10-26)","dp_1d::problem"
"Basic","Partition Equal Subset Sum: Can partition into two equal subsets. Approach?","0/1 knapsack with target = sum/2","dp_1d::problem"
"Basic","Time complexity of Climbing Stairs?","O(n)","dp_1d::complexity"
"Basic","Time complexity of House Robber?","O(n)","dp_1d::complexity"
"Basic","Time complexity of Coin Change?","O(amount * coins)","dp_1d::complexity"
"Basic","Time complexity of LIS with DP?","O(n²)","dp_1d::complexity"
